player_id,player_name,player_full_name,first_name,last_name,born_date,debut_date,debut_age,last_date,last_age,height,weight,player_link,player_teams,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played
43942,Ben Griffiths,Ben_Griffiths,Ben,Griffiths,1991-09-17,2010-05-28,18,2017-03-29,25,200,101.0,https://afltables.com/afl/stats/players/B/Ben_Griffiths.html,{Richmond Tigers},2014.0,Richmond Tigers,True,1.0,6.0,3.0,4.0,10.0,1.0,2.0,5.0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,8.0,45.0,95.0,6.0,3.0,4.0,10.0,1.0,2.0,5.0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,8.0,45.0,95.0
43942,Ben Griffiths,Ben_Griffiths,Ben,Griffiths,1991-09-17,2010-05-28,18,2017-03-29,25,200,101.0,https://afltables.com/afl/stats/players/B/Ben_Griffiths.html,{Richmond Tigers},2015.0,Richmond Tigers,False,12.0,82.0,56.0,40.0,122.0,12.0,12.0,68.0,22.0,1.0,32.0,6.0,21.0,12.0,10.0,0.0,55.0,72.0,11.0,14.0,24.0,0.0,6.0,84.0,716.0,940.0,6.8,4.7,3.3,10.2,1.0,1.0,5.7,1.8,0.1,2.7,0.5,1.8,1.0,0.8,4.6,6.0,0.9,1.2,2.0,0.0,0.5,7.0,59.7,78.3
43942,Ben Griffiths,Ben_Griffiths,Ben,Griffiths,1991-09-17,2010-05-28,18,2017-03-29,25,200,101.0,https://afltables.com/afl/stats/players/B/Ben_Griffiths.html,{Richmond Tigers},2015.0,Richmond Tigers,True,1.0,3.0,3.0,1.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,30.0,56.0,3.0,3.0,1.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,30.0,56.0
43942,Ben Griffiths,Ben_Griffiths,Ben,Griffiths,1991-09-17,2010-05-28,18,2017-03-29,25,200,101.0,https://afltables.com/afl/stats/players/B/Ben_Griffiths.html,{Richmond Tigers},2016.0,Richmond Tigers,False,13.0,83.0,61.0,56.0,139.0,14.0,10.0,98.0,36.0,2.0,27.0,11.0,24.0,14.0,9.0,4.0,71.0,72.0,21.0,22.0,32.0,1.0,6.0,94.0,867.0,1011.0,6.4,4.7,4.3,10.7,1.1,0.8,7.5,2.8,0.2,2.1,0.8,1.8,1.1,0.7,5.5,5.5,1.6,1.7,2.5,0.1,0.5,7.2,66.7,77.8
43942,Ben Griffiths,Ben_Griffiths,Ben,Griffiths,1991-09-17,2010-05-28,18,2017-03-29,25,200,101.0,https://afltables.com/afl/stats/players/B/Ben_Griffiths.html,{Richmond Tigers},2017.0,Richmond Tigers,False,2.0,10.0,8.0,5.0,15.0,0.0,1.0,11.0,6.0,1.0,7.0,2.0,8.0,1.0,6.0,0.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,1.0,83.0,129.0,5.0,4.0,2.5,7.5,0.0,0.5,5.5,3.0,0.5,3.5,1.0,4.0,0.5,3.0,5.0,3.0,1.5,0.5,1.0,0.0,0.0,0.5,41.5,64.5
43943,Mitch Grigg,Mitch_Grigg,Mitch,Grigg,1993-01-02,2013-07-21,20,2015-06-06,22,182,81.0,https://afltables.com/afl/stats/players/M/Mitch_Grigg.html,{Adelaide Crows},2013.0,Adelaide Crows,False,5.0,53.0,12.0,28.0,81.0,6.0,2.0,0.0,17.0,7.0,15.0,10.0,8.0,8.0,4.0,0.0,31.0,50.0,0.0,1.0,3.0,4.0,5.0,38.0,353.0,309.0,10.6,2.4,5.6,16.2,1.2,0.4,0.0,3.4,1.4,3.0,2.0,1.6,1.6,0.8,6.2,10.0,0.0,0.2,0.6,0.8,1.0,7.6,70.6,61.8
43943,Mitch Grigg,Mitch_Grigg,Mitch,Grigg,1993-01-02,2013-07-21,20,2015-06-06,22,182,81.0,https://afltables.com/afl/stats/players/M/Mitch_Grigg.html,{Adelaide Crows},2014.0,Adelaide Crows,False,9.0,67.0,25.0,38.0,105.0,6.0,6.0,0.0,15.0,9.0,20.0,14.0,14.0,9.0,5.0,0.0,43.0,62.0,2.0,6.0,7.0,4.0,3.0,42.0,448.0,478.0,7.4,2.8,4.2,11.7,0.7,0.7,0.0,1.7,1.0,2.2,1.6,1.6,1.0,0.6,4.8,6.9,0.2,0.7,0.8,0.4,0.3,4.7,49.8,53.1
43943,Mitch Grigg,Mitch_Grigg,Mitch,Grigg,1993-01-02,2013-07-21,20,2015-06-06,22,182,81.0,https://afltables.com/afl/stats/players/M/Mitch_Grigg.html,{Adelaide Crows},2015.0,Adelaide Crows,False,6.0,69.0,30.0,34.0,103.0,3.0,4.0,0.0,20.0,10.0,18.0,5.0,5.0,5.0,1.0,0.0,27.0,78.0,2.0,3.0,9.0,5.0,4.0,22.0,469.0,422.0,11.5,5.0,5.7,17.2,0.5,0.7,0.0,3.3,1.7,3.0,0.8,0.8,0.8,0.2,4.5,13.0,0.3,0.5,1.5,0.8,0.7,3.7,78.2,70.3
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2007.0,Carlton Blues,False,5.0,28.0,17.0,31.0,59.0,0.0,1.0,0.0,3.0,9.0,8.0,5.0,11.0,2.0,7.0,0.0,13.0,48.0,0.0,1.0,9.0,2.0,2.0,1.0,191.0,299.0,5.6,3.4,6.2,11.8,0.0,0.2,0.0,0.6,1.8,1.6,1.0,2.2,0.4,1.4,2.6,9.6,0.0,0.2,1.8,0.4,0.4,0.2,38.2,59.8
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2008.0,Carlton Blues,False,20.0,164.0,81.0,150.0,314.0,4.0,5.0,0.0,42.0,24.0,52.0,33.0,30.0,11.0,15.0,0.0,95.0,219.0,4.0,1.0,50.0,12.0,9.0,29.0,1198.0,1583.0,8.2,4.1,7.5,15.7,0.2,0.3,0.0,2.1,1.2,2.6,1.7,1.5,0.6,0.8,4.8,11.0,0.2,0.1,2.5,0.6,0.5,1.5,59.9,79.2
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2009.0,Carlton Blues,False,9.0,84.0,30.0,95.0,179.0,3.0,5.0,3.0,24.0,19.0,33.0,18.0,21.0,6.0,9.0,0.0,58.0,120.0,1.0,2.0,11.0,4.0,3.0,23.0,633.0,663.0,9.3,3.3,10.6,19.9,0.3,0.6,0.3,2.7,2.1,3.7,2.0,2.3,0.7,1.0,6.4,13.3,0.1,0.2,1.2,0.4,0.3,2.6,70.3,73.7
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2009.0,Carlton Blues,True,1.0,10.0,2.0,7.0,17.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,3.0,0.0,2.0,0.0,8.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,71.0,10.0,2.0,7.0,17.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,3.0,0.0,2.0,8.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,71.0
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2010.0,Carlton Blues,False,8.0,82.0,42.0,90.0,172.0,3.0,2.0,7.0,25.0,21.0,30.0,28.0,16.0,4.0,5.0,0.0,63.0,108.0,3.0,4.0,9.0,8.0,7.0,20.0,668.0,622.0,10.3,5.3,11.3,21.5,0.4,0.3,0.9,3.1,2.6,3.8,3.5,2.0,0.5,0.6,7.9,13.5,0.4,0.5,1.1,1.0,0.9,2.5,83.5,77.8
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2011.0,Richmond Tigers,False,21.0,271.0,107.0,190.0,461.0,6.0,10.0,4.0,57.0,43.0,67.0,44.0,31.0,4.0,14.0,1.0,127.0,327.0,5.0,6.0,27.0,1.0,7.0,46.0,1754.0,1746.0,12.9,5.1,9.0,22.0,0.3,0.5,0.2,2.7,2.0,3.2,2.1,1.5,0.2,0.7,6.0,15.6,0.2,0.3,1.3,0.0,0.3,2.2,83.5,83.1
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2012.0,Richmond Tigers,False,22.0,322.0,133.0,239.0,561.0,18.0,10.0,28.0,44.0,42.0,91.0,69.0,31.0,19.0,9.0,11.0,149.0,411.0,2.0,10.0,33.0,9.0,9.0,118.0,2157.0,1842.0,14.6,6.0,10.9,25.5,0.8,0.5,1.3,2.0,1.9,4.1,3.1,1.4,0.9,0.4,6.8,18.7,0.1,0.5,1.5,0.4,0.4,5.4,98.0,83.7
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2013.0,Richmond Tigers,False,22.0,271.0,133.0,200.0,471.0,15.0,10.0,19.0,70.0,32.0,71.0,37.0,40.0,7.0,17.0,5.0,103.0,362.0,3.0,16.0,15.0,18.0,11.0,100.0,1967.0,1825.0,12.3,6.0,9.1,21.4,0.7,0.5,0.9,3.2,1.5,3.2,1.7,1.8,0.3,0.8,4.7,16.5,0.1,0.7,0.7,0.8,0.5,4.5,89.4,83.0
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2013.0,Richmond Tigers,True,1.0,10.0,6.0,4.0,14.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,85.0,10.0,6.0,4.0,14.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,85.0
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2014.0,Richmond Tigers,False,14.0,141.0,61.0,146.0,287.0,2.0,6.0,2.0,35.0,23.0,36.0,48.0,36.0,8.0,12.0,0.0,98.0,186.0,4.0,1.0,14.0,8.0,7.0,18.0,1030.0,1208.0,10.1,4.4,10.4,20.5,0.1,0.4,0.1,2.5,1.6,2.6,3.4,2.6,0.6,0.9,7.0,13.3,0.3,0.1,1.0,0.6,0.5,1.3,73.6,86.3
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2014.0,Richmond Tigers,True,1.0,10.0,3.0,10.0,20.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,87.0,10.0,3.0,10.0,20.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,87.0
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2015.0,Richmond Tigers,False,22.0,248.0,101.0,223.0,471.0,16.0,10.0,25.0,94.0,20.0,73.0,87.0,40.0,22.0,14.0,0.0,168.0,293.0,2.0,10.0,13.0,3.0,8.0,106.0,1980.0,1836.0,11.3,4.6,10.1,21.4,0.7,0.5,1.1,4.3,0.9,3.3,4.0,1.8,1.0,0.6,7.6,13.3,0.1,0.5,0.6,0.1,0.4,4.8,90.0,83.5
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2015.0,Richmond Tigers,True,1.0,11.0,4.0,6.0,17.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,11.0,4.0,6.0,17.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2016.0,Richmond Tigers,False,20.0,257.0,106.0,229.0,486.0,10.0,7.0,26.0,72.0,36.0,85.0,81.0,54.0,14.0,13.0,1.0,178.0,311.0,8.0,14.0,12.0,6.0,15.0,67.0,1903.0,1654.0,12.9,5.3,11.5,24.3,0.5,0.4,1.3,3.6,1.8,4.3,4.1,2.7,0.7,0.7,8.9,15.6,0.4,0.7,0.6,0.3,0.8,3.4,95.2,82.7
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2017.0,Richmond Tigers,False,22.0,288.0,122.0,237.0,525.0,13.0,13.0,6.0,85.0,45.0,103.0,63.0,71.0,19.0,20.0,7.0,169.0,341.0,4.0,19.0,25.0,7.0,11.0,91.0,2100.0,1889.0,13.1,5.5,10.8,23.9,0.6,0.6,0.3,3.9,2.0,4.7,2.9,3.2,0.9,0.9,7.7,15.5,0.2,0.9,1.1,0.3,0.5,4.1,95.5,85.9
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2017.0,Richmond Tigers,True,3.0,34.0,9.0,18.0,52.0,2.0,0.0,0.0,9.0,3.0,9.0,9.0,14.0,4.0,5.0,0.0,23.0,28.0,0.0,2.0,1.0,0.0,2.0,12.0,202.0,247.0,11.3,3.0,6.0,17.3,0.7,0.0,0.0,3.0,1.0,3.0,3.0,4.7,1.3,1.7,7.7,9.3,0.0,0.7,0.3,0.0,0.7,4.0,67.3,82.3
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2018.0,Richmond Tigers,False,20.0,213.0,90.0,202.0,415.0,3.0,5.0,23.0,55.0,37.0,76.0,50.0,46.0,14.0,20.0,2.0,143.0,274.0,4.0,7.0,29.0,1.0,6.0,23.0,1533.0,1655.0,10.7,4.5,10.1,20.8,0.2,0.3,1.2,2.8,1.9,3.8,2.5,2.3,0.7,1.0,7.2,13.7,0.2,0.4,1.5,0.1,0.3,1.2,76.7,82.8
43944,Shaun Grigg,Shaun_Grigg,Shaun,Grigg,1988-04-19,2007-07-08,19,2018-09-21,30,190,85.0,https://afltables.com/afl/stats/players/S/Shaun_Grigg.html,"{Carlton Blues,Richmond Tigers}",2018.0,Richmond Tigers,True,2.0,25.0,7.0,15.0,40.0,0.0,0.0,2.0,9.0,0.0,13.0,2.0,6.0,0.0,3.0,0.0,15.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,155.0,163.0,12.5,3.5,7.5,20.0,0.0,0.0,1.0,4.5,0.0,6.5,1.0,3.0,0.0,1.5,7.5,13.5,0.0,0.0,1.5,0.0,0.0,0.0,77.5,81.5
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2005.0,St Kilda Saints,False,1.0,10.0,5.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,46.0,79.0,10.0,5.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,46.0,79.0
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2005.0,St Kilda Saints,True,2.0,15.0,5.0,5.0,20.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,15.0,0.0,1.0,4.0,0.0,0.0,13.0,96.0,107.0,7.5,2.5,2.5,10.0,1.0,0.5,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.5,1.5,7.5,0.0,0.5,2.0,0.0,0.0,6.5,48.0,53.5
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2006.0,St Kilda Saints,False,2.0,5.0,2.0,12.0,17.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,75.0,129.0,2.5,1.0,6.0,8.5,0.0,0.0,0.0,4.0,0.5,0.5,0.0,0.5,0.5,0.5,4.0,4.5,0.5,0.0,1.5,0.0,0.0,0.0,37.5,64.5
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2007.0,St Kilda Saints,False,8.0,82.0,44.0,33.0,115.0,1.0,0.0,0.0,11.0,23.0,8.0,3.0,20.0,10.0,9.0,1.0,27.0,91.0,0.0,2.0,20.0,10.0,0.0,6.0,477.0,689.0,10.3,5.5,4.1,14.4,0.1,0.0,0.0,1.4,2.9,1.0,0.4,2.5,1.3,1.1,3.4,11.4,0.0,0.3,2.5,1.3,0.0,0.8,59.6,86.1
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2008.0,St Kilda Saints,False,10.0,66.0,41.0,59.0,125.0,2.0,2.0,0.0,20.0,11.0,20.0,6.0,19.0,3.0,7.0,0.0,35.0,89.0,5.0,3.0,23.0,3.0,6.0,14.0,515.0,832.0,6.6,4.1,5.9,12.5,0.2,0.2,0.0,2.0,1.1,2.0,0.6,1.9,0.3,0.7,3.5,8.9,0.5,0.3,2.3,0.3,0.6,1.4,51.5,83.2
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2008.0,St Kilda Saints,True,3.0,18.0,10.0,8.0,26.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,8.0,18.0,0.0,1.0,1.0,1.0,0.0,7.0,124.0,179.0,6.0,3.3,2.7,8.7,0.3,0.3,0.0,1.3,0.7,0.7,1.0,1.0,0.3,0.0,2.7,6.0,0.0,0.3,0.3,0.3,0.0,2.3,41.3,59.7
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2009.0,St Kilda Saints,False,15.0,97.0,55.0,98.0,195.0,8.0,6.0,0.0,40.0,7.0,34.0,5.0,24.0,13.0,9.0,0.0,66.0,129.0,8.0,6.0,26.0,0.0,10.0,54.0,852.0,1256.0,6.5,3.7,6.5,13.0,0.5,0.4,0.0,2.7,0.5,2.3,0.3,1.6,0.9,0.6,4.4,8.6,0.5,0.4,1.7,0.0,0.7,3.6,56.8,83.7
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2010.0,St Kilda Saints,False,22.0,278.0,123.0,144.0,422.0,5.0,1.0,1.0,28.0,56.0,38.0,8.0,37.0,12.0,19.0,1.0,90.0,323.0,6.0,2.0,43.0,2.0,4.0,31.0,1590.0,2061.0,12.6,5.6,6.5,19.2,0.2,0.0,0.0,1.3,2.5,1.7,0.4,1.7,0.5,0.9,4.1,14.7,0.3,0.1,2.0,0.1,0.2,1.4,72.3,93.7
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2010.0,St Kilda Saints,True,4.0,58.0,28.0,30.0,88.0,0.0,0.0,0.0,12.0,29.0,8.0,1.0,9.0,1.0,8.0,0.0,19.0,64.0,0.0,0.0,14.0,4.0,0.0,0.0,343.0,380.0,14.5,7.0,7.5,22.0,0.0,0.0,0.0,3.0,7.3,2.0,0.3,2.3,0.3,2.0,4.8,16.0,0.0,0.0,3.5,1.0,0.0,0.0,85.8,95.0
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2011.0,St Kilda Saints,False,15.0,201.0,82.0,82.0,283.0,0.0,0.0,1.0,18.0,74.0,19.0,5.0,29.0,15.0,13.0,0.0,57.0,215.0,7.0,0.0,44.0,18.0,2.0,0.0,1062.0,1356.0,13.4,5.5,5.5,18.9,0.0,0.0,0.1,1.2,4.9,1.3,0.3,1.9,1.0,0.9,3.8,14.3,0.5,0.0,2.9,1.2,0.1,0.0,70.8,90.4
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2012.0,St Kilda Saints,False,14.0,143.0,44.0,63.0,206.0,0.0,1.0,0.0,21.0,54.0,9.0,2.0,25.0,2.0,14.0,0.0,41.0,142.0,4.0,0.0,48.0,9.0,0.0,1.0,732.0,1251.0,10.2,3.1,4.5,14.7,0.0,0.1,0.0,1.5,3.9,0.6,0.1,1.8,0.1,1.0,2.9,10.1,0.3,0.0,3.4,0.6,0.0,0.1,52.3,89.4
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2013.0,St Kilda Saints,False,13.0,119.0,54.0,75.0,194.0,0.0,0.0,2.0,14.0,49.0,10.0,2.0,27.0,5.0,11.0,0.0,51.0,137.0,8.0,0.0,59.0,7.0,0.0,0.0,699.0,1097.0,9.2,4.2,5.8,14.9,0.0,0.0,0.2,1.1,3.8,0.8,0.2,2.1,0.4,0.8,3.9,10.5,0.6,0.0,4.5,0.5,0.0,0.0,53.8,84.4
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2014.0,St Kilda Saints,False,17.0,190.0,108.0,85.0,275.0,6.0,2.0,0.0,35.0,38.0,22.0,4.0,45.0,10.0,18.0,1.0,60.0,210.0,6.0,5.0,53.0,3.0,3.0,38.0,1198.0,1534.0,11.2,6.4,5.0,16.2,0.4,0.1,0.0,2.1,2.2,1.3,0.2,2.6,0.6,1.1,3.5,12.4,0.4,0.3,3.1,0.2,0.2,2.2,70.5,90.2
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2015.0,Essendon Bombers,False,11.0,123.0,59.0,80.0,203.0,0.0,1.0,1.0,17.0,35.0,14.0,3.0,25.0,8.0,7.0,0.0,56.0,144.0,8.0,0.0,42.0,1.0,0.0,1.0,763.0,987.0,11.2,5.4,7.3,18.5,0.0,0.1,0.1,1.5,3.2,1.3,0.3,2.3,0.7,0.6,5.1,13.1,0.7,0.0,3.8,0.1,0.0,0.1,69.4,89.7
43958,James Gwilt,James_Gwilt,James,Gwilt,1986-08-11,2005-08-26,19,2016-07-16,29,188,96.0,https://afltables.com/afl/stats/players/J/James_Gwilt.html,Unknown,2016.0,Essendon Bombers,False,15.0,185.0,93.0,104.0,289.0,0.0,0.0,0.0,23.0,59.0,17.0,1.0,47.0,5.0,19.0,0.0,61.0,226.0,5.0,0.0,59.0,2.0,1.0,0.0,1082.0,1308.0,12.3,6.2,6.9,19.3,0.0,0.0,0.0,1.5,3.9,1.1,0.1,3.1,0.3,1.3,4.1,15.1,0.3,0.0,3.9,0.1,0.1,0.0,72.1,87.2
43948,Jack Grimes,Jack_Grimes,Jack,Grimes,1989-05-11,2008-08-30,19,2016-07-16,27,187,82.0,https://afltables.com/afl/stats/players/J/Jack_Grimes.html,{Melbourne Demons},2008.0,Melbourne Demons,False,1.0,3.0,2.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,56.0,3.0,2.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,56.0
